8.729805146079290534e-02,0.000000000000000000e+00,1.132040822377309987e-07,1.687974009289819932e+01,3.843691739546200844e-10,2.230451471409880071e+01,8.335673456972178888e-03,0.000000000000000000e+00
1.029530809015109932e-01,5.779986720737539788e-07,5.243144081306779833e-07,1.836577776348460134e+01,1.017722798797100114e-10,2.368605406369020017e+01,2.361449939432659975e-02,1.859335346378740081e-02
3.284472839557930346e-01,2.701032206541890135e-01,2.632935746038980174e-01,1.925647113049669912e+01,3.941182555934610213e-06,2.139941365322099998e+01,1.991277290723759974e-01,6.111179245323871134e-01
1.677399753419380191e-01,2.091800170231930126e-07,0.000000000000000000e+00,1.659081254473569800e+01,0.000000000000000000e+00,2.202556728749419790e+01,4.587254051953289918e-02,0.000000000000000000e+00
5.665854096235069942e-02,0.000000000000000000e+00,1.934385766264439758e-03,1.922242779442199989e+01,0.000000000000000000e+00,2.264398055540669930e+01,1.769988033363999735e-01,7.554746444695409498e-05
5.429258405989720160e+01,2.980662294257019784e+00,2.087299013405770065e+00,9.688734604450319754e-01,1.766660701328099936e-01,4.192687753939049926e-04,3.750857829098539753e+01,1.751547065353180344e+01
9.010945314372409420e-02,9.471958128306539785e-10,2.086748276743329924e-06,1.862265774675960017e+01,4.080461099893019380e-37,2.315367777199350030e+01,7.970687831880329810e-02,0.000000000000000000e+00
1.707145834777220039e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.705294169229910040e+01,8.056152599560311179e-06,2.310778061697030239e+01,1.147560401937069985e-01,2.062100539786629761e-04
3.676703419789190130e-02,0.000000000000000000e+00,1.877710376287719941e-04,1.977360338738720102e+01,0.000000000000000000e+00,2.469781834333089776e+01,1.519364405126899867e-02,1.009428654064909933e-02
1.761280626136350336e-01,2.712221592736339748e-09,2.460311637071269870e-09,1.717984285513890086e+01,1.900410093318940022e-02,1.958565548219689845e+01,2.589476177305399807e-02,7.784801046723620463e-04
1.117272441936469995e+01,2.362051705782870048e+00,3.983396190552520366e+00,1.683048154260069751e+01,5.406902288597670303e-02,1.401973895407640036e+01,7.912392142283380281e+00,1.232848269089400084e+01
1.155790383609690136e-01,2.824030045229250149e-02,4.009794312732979958e-05,1.824890144713560147e+01,3.229987408123020008e-12,2.347570179714890060e+01,8.841604170532789408e-02,1.847918938247760073e-04
2.375387435437820161e-02,3.426501008228389957e-03,1.293939059396240013e-08,1.867336481047610164e+01,1.618421120885200089e-07,2.297683236738729917e+01,5.059693142340269956e-02,1.278554773892209969e-04
1.601661952738080152e-01,2.571787664046880123e-06,0.000000000000000000e+00,1.994390159040589694e+01,1.345324653818359937e-17,2.316859375395230458e+01,1.924979903638080192e-01,2.073564172305870056e-03
8.256549492097139953e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.879719465064330208e+01,0.000000000000000000e+00,2.201587282882830010e+01,2.915450826159940098e-02,0.000000000000000000e+00
6.034747127676440837e-01,4.685058518132230080e-11,9.224730843105730178e-06,1.683955720211259788e+01,1.592395162777469897e-02,2.108514600336950195e+01,3.500635528710770161e-02,1.143918402528630064e-02
7.387170435198160690e-02,4.308785766368010377e-07,1.355661682958239964e-10,1.716164548307640203e+01,2.269188479839129996e-02,2.322240126020230377e+01,4.901038726733040335e-02,5.834980658497650458e-06
5.850106457633049928e+01,1.807899528523539967e+00,1.811570837301650139e+00,1.188918494209370014e-01,1.602715930858759907e-02,1.274746313031379967e-05,3.447587455415580138e+01,1.837827521871780334e+01
1.047203243684369928e-01,1.060475290866099964e-04,2.054714989136010098e-04,1.884070667987569792e+01,1.920169087622259949e-10,2.216209574317569775e+01,2.609354921331900022e-03,4.316453903622489985e-02
4.809698480264560061e+01,2.181035692260600012e+00,2.450603583379120209e+00,2.317884465514819858e+00,3.822860634944519886e-01,3.658407383469949870e-02,3.145965720874039562e+01,1.767080722847460095e+01
8.799941340701990244e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.940315471058449859e+01,4.025656805397689765e-06,2.110663360222540064e+01,4.735824142417770222e-02,4.952208098049030310e-04
2.101265610480540058e+00,8.245030352059780354e-02,6.107179904908729418e-01,3.805340989454549915e-04,1.483685707740130155e+01,0.000000000000000000e+00,3.767481599006520554e+01,1.000696086010149921e+00
3.305728401726680254e-01,0.000000000000000000e+00,3.849542839723789886e-06,1.864481812811960282e+01,0.000000000000000000e+00,2.295326212987939840e+01,3.258954511065119686e-01,4.632073185627730294e-02
1.223935570306039916e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.718683620409739987e+01,1.293817862890519789e-05,2.261322376181119864e+01,2.583996316038719709e-01,1.974935993374230079e-04
6.594430521830090264e-01,4.359496773587879658e-04,3.425264275725010271e-02,1.962944778697769976e+01,7.759967052485599908e-08,2.175269448470870159e+01,1.244618793547890012e-01,8.412272253401640101e-03
9.641696141403080511e-02,1.770412424438179986e-03,0.000000000000000000e+00,1.709700468386030181e+01,3.651565772597700131e-13,2.422521206816210437e+01,5.249224782791579724e-02,2.532583908966650199e-01
1.285013888211459898e+00,3.970363147327519715e-01,4.499442794188370787e-01,1.658034471219070127e+01,1.161245580409790012e-04,2.204681709383180177e+01,2.042663924016269728e-01,2.173478838864120188e+00
4.586649090186339373e-01,4.297068342662029635e-14,3.897958513808529938e-14,1.779509783020120040e+01,5.846864356490490120e-12,2.472570939051350081e+01,2.624089897244129971e-02,2.610167668574980035e-04
2.677393251633159998e-01,0.000000000000000000e+00,2.580463987912839929e-03,1.965301314849560299e+01,1.461743067545819831e-23,2.269393872861979844e+01,1.940555785740069941e-02,5.360082386914419988e-02
1.356623368912880101e-01,4.828956179068279134e-07,1.199473019555910049e-02,1.658382282840340238e+01,9.962623001542020377e-08,2.343303869280270035e+01,3.496178647180539500e-01,1.970038440209399833e-02
3.650466205337390274e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.873772400267680283e+01,0.000000000000000000e+00,2.326416517815669849e+01,9.041148704845640427e-02,5.947696016310549672e-02
5.772713547780870158e+01,3.291881798032689765e+00,3.503982548410310205e+00,7.073731525037578738e-01,3.935836563654249720e-01,1.337329700030500095e-03,3.694288015816229631e+01,1.730707877293910002e+01
1.148622347847850084e-01,5.302666474177421006e-07,5.456800674993800182e-08,1.947260994857269978e+01,0.000000000000000000e+00,2.342025247958670064e+01,3.680775044889469938e-02,0.000000000000000000e+00
5.857723094467109348e+01,1.803280302183590145e+00,2.197276764459290099e+00,3.119410145908929968e-02,2.412324444742350027e-01,4.915237336666389463e-03,3.782346188841879808e+01,1.669450934088609984e+01
1.124153483773850049e+00,6.658392547007560003e-01,6.035475955706429696e-01,1.736509317452449963e+01,2.283614997635100127e-04,1.804687093810639809e+01,1.633068960229469901e+00,2.238659035117149809e+00
4.465000331519169974e-02,2.471904944262789949e-02,9.566359757492529396e-04,1.892159751165480230e+01,6.417883368451479521e-09,2.123114949687689901e+01,8.237268066953790102e-02,1.393564117004969863e-03
3.805171501170689918e-02,5.831049035754790401e-12,2.487283730116359912e-04,1.880860990832219670e+01,2.091467919719049971e-10,2.198560322557039726e+01,3.475271151666110003e-01,7.981016637896930221e-02
6.475617417977380663e-02,5.328239431187320670e-12,1.445232596219890037e-11,2.761598129840639633e-05,1.357060340431210044e+01,1.300463258003189925e-05,3.421565759798860284e+01,0.000000000000000000e+00
1.124434066872369992e-01,1.029966263251959950e-08,9.343034470546459918e-09,1.936268688340910060e+01,4.157219591415460091e-11,2.260119914921749995e+01,1.717039187202339945e-01,4.866619765329139784e-06
4.839194492158140071e-02,6.142220299102589655e-16,5.571733563293160460e-16,1.972681179023280151e+01,2.302412030908889615e-19,2.189270051051080301e+01,7.038999224332739835e-02,2.049510599016700059e-05
1.471562078411170205e-01,0.000000000000000000e+00,2.776080057399000171e-12,1.662279250398540142e+01,1.070729850518079929e-04,2.221433363192679877e+01,1.184497562783380087e-01,2.408497896498979795e-06
5.779647395603859650e+01,2.546335151557700183e+00,3.543571769341769873e+00,6.883062022480739284e-01,2.515864429098070287e-01,6.690212702889589483e-03,3.603196511413960224e+01,1.783423588921110081e+01
3.403387793524169869e+00,1.231302641758990069e+00,2.015908297575510044e+00,1.715598595853520081e+01,4.986614454424490028e-02,2.145555504564419991e+01,1.485128069432330111e+00,4.272576573685209489e+00
2.222584471492720093e-01,0.000000000000000000e+00,2.401002168663339813e-04,1.774277055936079961e+01,9.388449914828380630e-05,2.056095634808730210e+01,5.906976346784319903e-02,0.000000000000000000e+00
4.269342430161110258e+01,2.480024757075259600e+00,2.711860481164740211e+00,9.368767460032760397e+00,1.385223973969540168e-01,6.188490578473949677e-01,2.659934178118789561e+01,1.805819007225300155e+01
8.864186811499570259e-03,8.549697470368669737e-17,7.755605307516499937e-17,1.804964867419770158e+01,3.201323826407000162e-06,2.209908099060900355e+01,7.108183999767929417e-02,1.739607683642569803e-05
2.045008348420039823e+01,3.285472312442420328e+00,2.723530676156870278e+00,7.113013327167020172e+00,6.092097311068590537e-01,2.250272591605440020e+00,1.421811255025120069e+01,1.466605259077359946e+01
3.784903222397210248e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.857709762553729860e+01,1.880949450570810029e-21,2.007942436484710313e+01,1.417970937889030114e-01,0.000000000000000000e+00
2.325517134763669946e-01,2.145076166075380111e-03,0.000000000000000000e+00,1.836434356961470016e+01,1.781299115972989991e-06,2.132063626219279939e+01,6.926320932544309528e-02,9.881610446902020471e-04
2.656848026603090274e-01,2.004869340909159631e-08,0.000000000000000000e+00,1.833393934507430245e+01,3.873435677860189887e-08,2.343533097212129945e+01,6.880090256808079306e-03,2.012319104964679917e-02
8.002151581180319551e-02,5.464198648078969827e-07,0.000000000000000000e+00,1.796399773066469763e+01,0.000000000000000000e+00,2.310254663005389730e+01,4.824632950502819734e-02,8.094327083467379395e-04
3.278536650173430322e-01,0.000000000000000000e+00,3.441074291753549643e-08,1.865700818011960394e+01,0.000000000000000000e+00,2.328846958212509932e+01,2.531033863890660204e-03,9.220115714037199458e-04
4.461304641649260078e-02,9.605942080150099748e-12,0.000000000000000000e+00,1.868045946451020001e+01,8.271569108521419815e-06,2.353361075661180024e+01,5.361231051958540057e-03,4.146702895351789530e-05
1.577647824282010092e+01,3.253281143635140094e+00,2.918464060508699998e+00,1.993120630281000061e+01,4.170876186590640085e-03,1.002974075114780028e+01,1.205425511942650019e+01,1.454553828775009805e+01
5.407684859617840090e+01,1.726396355996019649e-01,1.191814374452609959e-01,7.998874446035119712e-07,5.792918758470829950e-07,0.000000000000000000e+00,3.793650459997400048e+01,1.483110085583930093e+01
